"timesignature","beatdifMedian","beatdifrange","beatdif80perc","beatdifvariance","beatdifstdev","T1Median","T1min","T1max","T180perc","T1mean","T1stdev","T2min","T2max","T280perc","T2mean","T3Median","T3min","T3range","T3mean","T3variance","T3stdev","T4Median","T4range","T480perc","T4kurtosis","T580perc","T5stdev","T6min","T6range","T6variance","T7variance","T7kurtosis","T8Median","T8range","T8stdev","T8kurtosis","T9Median","T9max","T9mean","T9skewness","T9kurtosis","T10variance","T10stdev","T10skewness","T10kurtosis","T11variance","T12Median","T12kurtosis","Topclass1030"
4,2.86442,2.372668,2.829546,7.475048,5.476278,1.205802,1.666481,0.754916,1.085226,1.085093,-0.34784,0.75472,0.658214,1.344884,1.357457,0.999967,1.701308,-0.083852,1.49112,0.680517,0.782701,-0.133774,0.13673,-0.308041,0.302201,-0.341777,0.857943,1.227563,-1.310101,-1.087844,0.602447,-1.166216,0.728255,-1.070302,-0.527723,-0.575352,1.126406,-0.127508,1.139241,-0.216304,-0.501061,-0.598915,-0.629987,0.092759,-0.624451,-0.729309,-0.163992,-0.690251,0
4,1.655127,4.237849,1.589411,0.091131,0.736296,-3.327002,-0.415354,-2.794301,-3.336535,-3.376579,0.992744,-0.349391,-0.155919,-0.697238,-0.770972,-0.42647,-0.868668,0.738554,-0.540673,2.00181,1.882246,2.721892,-0.214599,2.626862,-0.543311,0.478665,0.125633,0.561534,0.176883,2.436707,0.524775,-0.679683,1.668684,0.693198,2.064119,-0.620596,-0.301718,1.19656,-0.465545,-1.093319,-0.252158,1.767152,1.802956,1.000112,-0.56441,1.732423,0.283066,0.389211,0
4,-0.430647,1.009172,-0.462314,-0.23233,-0.097453,0.869595,-0.767956,0.947139,1.089464,0.94102,-0.21188,-1.630363,-0.970711,0.653158,0.144734,0.521404,0.3347,-0.343065,0.253173,0.526456,0.638834,0.269655,-0.506269,-0.101621,-0.407098,-0.240558,-1.006314,0.575345,-0.663853,-0.230022,-0.940762,-0.931389,0.703465,-0.066323,-0.104915,0.077996,0.507182,-0.02752,0.613893,0.935358,0.30122,0.298293,0.442927,0.046282,-0.331636,0.072273,1.376599,1.098406,0
4,-0.223098,-0.777558,-0.257985,-0.284556,-0.512202,0.80329,-0.759734,0.824918,0.860682,0.697751,0.304553,-0.529582,-0.390925,0.920072,0.859289,-0.578015,0.243772,-0.171288,-0.771913,-0.857677,-0.91184,-1.356288,1.195732,-1.250121,1.567229,0.241963,-0.266238,0.897294,0.791285,-0.502555,-0.363999,-0.523633,-0.460394,-0.391793,-0.519624,0.228345,-0.02276,0.520981,-0.074038,0.269317,0.011937,-0.599112,-0.630257,-0.337643,0.250233,-0.238753,-1.223917,-0.843786,0
4,-0.554792,-0.46922,-0.565884,-0.262646,-0.268702,0.546419,-0.767956,0.516401,0.375143,0.711598,-0.710235,1.089982,0.067185,-0.343667,0.19029,0.295337,1.140198,-0.233956,0.541591,-0.304602,-0.222234,-0.468751,-0.799412,-0.978576,-0.095761,0.405278,0.490751,0.290778,-1.438115,-0.716525,-0.566874,-0.018584,0.588311,-1.280968,-0.98969,-0.062116,-0.188341,-0.597999,-0.147408,0.222408,-0.324565,-0.796421,-0.911947,0.23069,-0.195813,-0.437422,-1.182486,0.580892,0
4,1.337834,-0.330828,1.271717,-0.268138,-0.31019,-2.070195,-0.767956,-1.411478,-2.175969,-1.97709,0.085077,0.800603,3.465228,-0.199785,-0.093505,0.223254,-0.892625,1.768523,0.283223,0.600057,0.708073,1.084711,0.224734,1.831462,-0.495199,1.347641,0.009961,0.813395,1.080997,1.44713,1.977694,-0.101084,-1.789709,0.981141,1.747402,-0.209998,2.555199,1.901145,2.515372,-0.729048,0.783416,1.402969,1.495762,-0.320901,-0.277212,2.059446,-0.682823,-0.955513,0
4,-0.394021,0.426638,-0.423554,-0.230589,-0.089341,0.767852,-0.749979,0.470674,0.618187,0.868546,-0.768556,1.000684,-0.15401,0.549138,0.684122,0.877369,-0.435016,1.202172,0.648023,0.674975,0.777595,0.484727,-0.004561,-0.120385,-0.196529,1.022464,0.364016,0.017602,-0.619553,-0.628475,-0.240393,-0.691686,0.349445,-0.329011,-0.523034,-0.082298,-0.422056,-0.394315,-0.346912,0.583469,-0.475153,-0.677208,-0.73906,0.182227,-0.88007,-0.165285,-0.668039,0.053205,0
3,-0.199441,1.706025,-0.208243,0.419972,1.229678,-0.780693,0.809079,-0.084262,-0.879669,-0.789841,-0.064362,-0.033564,0.378238,-0.435499,-0.332063,0.093531,0.335777,1.141493,0.24909,0.410782,0.528044,-0.417899,-0.647465,-0.539198,-0.437266,0.463516,0.029551,0.344554,-0.225537,-0.62123,-0.719359,0.630226,0.733773,0.039966,-0.460661,-0.180603,-1.822471,-0.780534,-1.794857,0.739237,-0.651479,-0.329474,-0.277344,0.739877,-0.015155,-0.83928,-0.684714,0.358898,0
4,-0.428635,-0.742744,-0.460271,-0.284872,-0.520732,-0.248659,1.651568,-0.11023,-0.288266,-0.283144,-0.204913,-0.433523,-0.075708,-0.949296,-1.555756,-0.825631,-0.127327,-1.038619,-0.923475,-1.027481,-1.153004,1.953271,1.442782,2.264467,-0.427667,-0.354057,-0.514106,0.288929,1.458389,0.759567,-0.847912,0.267327,-0.024887,1.222399,0.913651,0.134724,0.47278,-0.008608,0.615534,0.34499,-0.117374,0.408828,0.558629,-0.39725,0.291984,0.675527,0.328107,2.634223,0
4,1.547976,-0.338596,1.471035,-0.255773,-0.223085,0.076231,-0.767956,0.030903,0.168451,-0.400393,2.217185,-0.178734,0.052206,0.712032,0.446038,-0.869392,0.48805,-1.362978,-0.830303,-1.036011,-1.165597,-1.146516,-0.116955,-1.257,-0.007088,-0.28471,0.349801,-0.010183,-0.454808,0.059117,-0.259739,-1.04691,1.695553,1.627614,-0.099425,0.879452,-0.000807,1.118805,0.029916,-0.573018,0.924151,0.108659,0.237509,-0.841829,0.044561,-0.422356,0.3055,0.68611,0
3,0.045136,3.677853,0.004694,-0.059127,0.435694,-0.274495,-0.767956,0.062799,0.017359,-0.644545,2.046692,0.385742,-0.157154,-1.296995,-1.386519,0.402261,-1.613305,1.803866,0.310417,1.096806,1.152758,-0.318243,-1.129915,-0.687833,-0.399763,2.201529,0.92487,1.072923,-0.250963,-0.321052,1.102563,-0.812943,-2.204185,1.024248,0.066117,0.477543,0.472914,1.003099,0.446731,-0.524396,-0.606734,0.03125,0.150911,1.211421,0.339185,-0.415589,-1.301449,-1.148987,0
4,-1.464412,0.068429,-1.465139,-0.014927,0.532399,0.687601,-0.767956,0.805441,0.859785,0.734223,-0.201667,0.590178,1.0597,0.665925,0.958115,-0.244359,-0.477392,1.262599,0.019602,-0.440423,-0.380551,0.701213,-0.039577,0.542049,-0.275865,-0.9647,-0.696192,0.485573,-0.529685,-0.219819,-0.307233,3.576373,1.759208,-0.711261,0.35804,-0.953529,0.396348,0.056369,0.253796,-1.217078,1.311071,-0.449674,-0.430654,2.349461,1.735705,-0.462287,0.193155,4.556178,0
4,-0.295233,2.390602,-0.329098,-0.210241,-0.002601,-0.914902,0.478162,-0.610971,-0.855285,-0.773536,-0.507127,-0.618323,-0.09997,-0.239131,-0.389443,0.510434,-0.611576,0.515506,0.490062,0.215625,0.335227,0.813061,-0.524074,0.883498,-0.52971,-0.96304,0.622044,0.274873,-0.201017,-0.109186,0.661356,-0.419901,0.21174,-0.052695,0.094811,-0.543932,-0.248978,-0.196319,-0.175418,0.903152,-0.811336,-0.29655,-0.236369,-0.2006,-0.428281,0.307012,0.484633,0.01095,0
4,-0.149264,-0.508541,-0.189456,-0.278618,-0.412804,-0.114908,-0.767956,-0.303865,-0.223491,-0.17929,0.319909,-0.848372,-0.943288,-1.874609,-1.757742,-0.601711,-0.069434,1.216411,-0.520576,0.125642,0.243615,0.532258,0.29015,0.549905,-0.393583,0.683348,-1.482934,-0.080761,1.062257,0.547452,0.040058,1.506929,-2.882157,0.791194,0.942239,-0.320147,1.557493,0.377994,1.508314,-0.299856,-0.240428,0.641903,0.793938,-0.988397,-0.691629,0.140149,0.362661,-0.222515,0
4,-0.788413,-0.773242,-0.808363,-0.284472,-0.510064,1.049416,-0.48839,0.710318,0.994222,1.001185,-0.187789,-0.335477,0.037129,1.255623,0.577334,-0.546004,0.500182,-0.593564,-0.390524,-0.230634,-0.1385,-1.180971,-0.763169,-1.041529,-0.232994,-0.289532,0.24283,0.578961,-0.872256,-0.678426,0.234051,1.122771,0.33873,-0.694566,-0.400639,-0.530058,-0.788825,-0.025986,-0.567245,1.033847,-0.662556,-0.692545,-0.760825,0.168153,0.158688,-0.653129,0.715597,0.266594,0
4,-0.428814,-0.686831,-0.456675,-0.28027,-0.434525,-0.695412,-0.598427,-0.767346,-0.672079,-0.802742,0.698424,-0.960257,0.207329,-1.680935,-2.008922,-1.332223,-0.500228,0.840102,-1.394105,-0.642578,-0.628543,1.133196,-0.232906,1.570335,-0.559515,-0.462038,-0.131566,-0.266013,0.486726,1.140848,1.063441,-0.913827,-1.156279,0.685728,1.073664,-0.496469,-0.715739,0.435304,-0.726305,0.212231,0.53575,1.188895,1.307292,-0.71042,-0.532173,1.206893,0.650786,-1.053273,0
5,1.295841,2.407865,1.643221,3.96996,3.898461,0.043307,-0.767956,-0.145231,-0.128298,-0.102386,1.27362,-0.32255,2.77975,1.792769,1.588252,-0.227925,-1.581435,0.906116,-0.290203,-0.372839,-0.301004,-0.36588,-0.814807,-0.705157,-0.399463,-1.461369,-1.168025,0.643068,-0.790259,-0.562181,-0.100853,1.56239,0.328414,-0.514423,-0.387166,0.165613,1.062288,-0.368887,0.959339,-0.356771,0.104338,-0.316398,-0.261021,-0.47911,1.03558,-0.291343,-1.1163,-0.019273,0
4,-0.75532,0.749746,-0.758114,-0.242822,-0.149373,-0.32651,0.39763,0.68068,-0.051206,-0.262397,0.4666,-1.169479,0.377465,-1.3664,-1.838815,-0.327354,-0.684305,1.195164,-0.385594,0.304145,0.423645,-0.32994,1.100766,0.266231,-0.349251,0.092113,0.867835,-0.000966,1.440193,1.789084,1.540034,-0.697488,-0.719572,1.856266,1.469689,-0.168376,-0.040429,0.556249,0.149283,0.301362,-1.066521,2.594067,2.448489,-0.123482,-0.625849,2.199088,1.267349,-0.816369,0
3,0.461173,-0.469028,0.427285,-0.25482,-0.21718,-0.342057,-0.655581,-0.7665,-0.587907,-0.539446,1.170181,-0.071331,-1.476935,-1.553752,-1.233307,-0.418663,0.911394,-2.575048,-0.557834,-1.576503,-2.101275,-2.196541,-1.170238,-2.074106,-0.027312,-2.51269,-2.757911,1.437392,-1.7445,-1.154313,-1.932128,1.280085,-0.665993,-1.598324,-1.847353,1.317944,0.377808,-1.330568,0.379856,0.893325,1.172031,-1.530957,-2.286129,-0.171013,-0.387169,-0.9352,-0.796285,1.480878,0
4,-0.461326,-0.721453,-0.492554,-0.284523,-0.511371,0.179002,-0.767956,0.343654,0.359386,0.179605,-0.01408,0.220187,1.035783,0.019713,-0.073593,-0.1421,-0.304151,-0.890725,-0.472576,-0.463374,-0.407927,1.150442,0.775794,1.332416,-0.3516,0.194723,1.362588,0.228737,-0.405528,0.413705,-0.568513,2.237914,-0.711655,1.7783,0.558965,1.002995,-0.955745,0.063397,-0.85974,0.593348,-0.33687,0.41351,0.563469,0.760698,1.641534,0.844437,0.447328,-0.911491,0
4,1.51211,-0.282875,1.432799,-0.265252,-0.287713,0.688744,2.040365,0.829716,0.679322,0.806678,-1.035131,0.452034,-0.82441,-0.261978,0.097434,-0.275277,0.618058,-1.193443,-0.060568,-0.560688,-0.526162,-0.682092,-0.238088,-0.351352,-0.050993,0.777645,-1.270394,0.777889,-1.358814,-0.979647,-0.155957,-1.029253,0.384391,-1.52207,-1.594038,-0.196379,-1.771739,-1.390114,-1.985701,-1.475225,-0.232227,-1.269487,-1.71081,-0.290924,-0.652109,-0.938487,-0.383094,1.032725,0
4,-0.25892,-0.705916,-0.29692,-0.2846,-0.513342,-0.036715,-0.64889,0.408575,0.258458,-0.082696,0.766859,-0.335907,1.210708,0.313966,0.181117,-0.569056,-0.777915,0.243822,-0.918839,0.608081,0.715564,0.136039,0.000302,0.253831,-0.220528,0.352606,0.357988,-0.459177,2.041997,1.615539,0.726474,-1.060988,0.123135,-0.348931,-0.425504,-0.087465,-0.321128,0.266058,-0.323367,0.269096,-0.493499,0.300277,0.445028,-1.272869,-0.391281,0.784202,0.640299,-0.266969,0
4,-0.789397,-0.66554,-0.800139,-0.273304,-0.355432,1.708114,2.189177,1.315497,1.511425,1.838124,-1.464602,2.39387,0.296594,1.909807,1.980298,0.588412,0.52425,0.116844,0.713887,-1.329101,-1.633122,-0.265906,-0.950168,-0.927525,0.743391,-0.20185,-0.729917,1.20584,0.165675,-1.188544,-0.907185,-0.917739,0.202144,1.24054,-1.241352,8.753677,0.293144,-1.230388,0.271326,-0.183343,-1.282176,-0.947218,-1.144322,1.379983,2.243479,-0.616689,0.849,-1.24333,0
4,-0.494508,0.698628,-0.527194,-0.062003,0.429089,-0.379667,1.564908,-0.335479,-0.537692,-0.327277,-0.677037,-0.550802,-1.593837,-1.421729,-1.562298,-0.506107,-0.316569,-0.524882,-0.521333,0.283306,0.402977,2.400944,-0.714369,1.643534,-0.477541,-1.167015,0.140984,-0.391264,0.701162,1.628611,0.75743,0.282119,-3.408508,0.346429,1.530247,-0.712817,1.581253,2.189739,1.638968,0.993372,-0.306691,1.485307,1.566631,-0.788763,-0.701317,-0.018546,-0.318971,0.166492,0
